timestamp,clase,confianza,x1,y1,x2,y2
2025-11-29 17:24:15,taza,0.63,145,115,529,354
2025-11-29 17:24:15,taza,0.68,145,118,529,356
2025-11-29 17:24:15,portátil,0.68,251,2,640,130
2025-11-29 17:24:15,taza,0.54,155,118,535,357
2025-11-29 17:24:15,portátil,0.48,257,2,638,132
2025-11-29 17:24:15,portátil,0.37,299,3,639,146
2025-11-29 17:24:15,portátil,0.37,299,3,639,146
2025-11-29 17:24:16,botella,0.44,279,183,450,381
2025-11-29 17:24:17,botella,0.41,283,158,452,364
2025-11-29 17:24:17,portátil,0.36,457,7,639,430
2025-11-29 17:24:17,botella,0.57,277,141,452,348
2025-11-29 17:24:17,botella,0.57,277,141,452,348
2025-11-29 17:24:17,botella,0.45,257,132,427,337
2025-11-29 17:24:17,botella,0.55,255,138,426,340
2025-11-29 17:24:17,botella,0.55,255,138,426,340
2025-11-29 17:24:17,botella,0.70,256,138,427,341
2025-11-29 17:24:17,botella,0.46,254,140,423,343
2025-11-29 17:24:17,botella,0.58,250,141,422,343
2025-11-29 17:24:18,botella,0.63,249,145,420,348
2025-11-29 17:24:18,botella,0.63,249,145,420,348
2025-11-29 17:24:18,botella,0.42,250,150,421,354
2025-11-29 17:24:18,botella,0.43,253,153,422,359
2025-11-29 17:24:18,botella,0.43,253,153,422,359
2025-11-29 17:24:18,botella,0.37,249,154,420,356
2025-11-29 17:24:18,botella,0.67,250,163,419,363
2025-11-29 17:24:18,botella,0.48,250,166,417,366
2025-11-29 17:24:18,botella,0.61,248,169,416,369
2025-11-29 17:24:19,botella,0.58,243,168,414,370
2025-11-29 17:24:19,botella,0.58,242,168,412,369
2025-11-29 17:24:19,botella,0.58,242,168,412,369
2025-11-29 17:24:19,botella,0.56,248,169,415,369
2025-11-29 17:24:19,portátil,0.48,446,4,638,441
2025-11-29 17:24:19,botella,0.52,315,178,474,364
2025-11-29 17:24:19,persona,0.44,0,215,132,424
2025-11-29 17:24:19,botella,0.40,335,178,491,361
2025-11-29 17:24:20,tenedor,0.54,0,3,382,417
2025-11-29 17:24:20,florero,0.40,376,213,528,375
2025-11-29 17:24:21,inodoro,0.58,203,285,626,455
2025-11-29 17:24:21,teléfono celular,0.67,1,1,391,226
2025-11-29 17:24:21,mouse,0.35,341,152,576,240
2025-11-29 17:24:22,cama,0.40,311,221,639,474
2025-11-29 17:24:22,taza,0.90,138,160,461,347
2025-11-29 17:24:22,taza,0.90,138,160,461,347
2025-11-29 17:24:22,taza,0.93,158,155,491,351
2025-11-29 17:24:22,taza,0.93,179,163,513,354
2025-11-29 17:24:23,taza,0.94,180,159,523,353
2025-11-29 17:24:23,teléfono celular,0.35,519,252,639,292
2025-11-29 17:24:23,taza,0.94,180,159,523,353
2025-11-29 17:24:23,teléfono celular,0.35,519,252,639,292
2025-11-29 17:24:23,taza,0.95,196,164,528,352
2025-11-29 17:24:23,teléfono celular,0.63,524,256,639,295
2025-11-29 17:24:23,taza,0.87,203,153,552,349
2025-11-29 17:24:23,taza,0.94,207,150,555,344
2025-11-29 17:24:23,taza,0.95,202,149,547,343
2025-11-29 17:24:23,taza,0.94,199,142,553,340
2025-11-29 17:24:23,teléfono celular,0.47,529,244,639,284
2025-11-29 17:24:23,taza,0.94,199,142,553,340
2025-11-29 17:24:23,teléfono celular,0.47,529,244,639,284
2025-11-29 17:24:23,taza,0.94,199,142,553,340
2025-11-29 17:24:23,teléfono celular,0.47,529,244,639,284
2025-11-29 17:24:23,taza,0.95,185,140,531,339
2025-11-29 17:24:23,teléfono celular,0.37,522,243,639,282
2025-11-29 17:24:24,taza,0.94,183,139,534,338
2025-11-29 17:24:24,taza,0.89,180,137,524,336
2025-11-29 17:24:24,taza,0.86,178,133,524,334
2025-11-29 17:24:24,taza,0.86,172,129,521,331
2025-11-29 17:24:24,teléfono celular,0.47,515,239,639,277
2025-11-29 17:24:24,taza,0.92,166,123,532,329
2025-11-29 17:24:24,taza,0.94,160,119,527,327
2025-11-29 17:24:24,teléfono celular,0.36,508,235,639,273
2025-11-29 17:24:24,taza,0.91,154,116,517,325
2025-11-29 17:24:24,teléfono celular,0.45,505,232,639,271
2025-11-29 17:24:24,taza,0.91,154,116,517,325
2025-11-29 17:24:24,teléfono celular,0.45,505,232,639,271
2025-11-29 17:24:24,taza,0.94,144,113,514,323
2025-11-29 17:24:24,teléfono celular,0.48,500,230,639,268
2025-11-29 17:24:24,taza,0.96,141,108,512,322
2025-11-29 17:24:24,teléfono celular,0.51,500,228,639,267
2025-11-29 17:24:25,taza,0.96,146,103,520,318
2025-11-29 17:24:25,teléfono celular,0.36,505,224,639,263
2025-11-29 17:24:25,taza,0.96,148,84,535,313
2025-11-29 17:24:25,taza,0.88,151,83,542,308
2025-11-29 17:24:25,taza,0.88,151,83,542,308
2025-11-29 17:24:25,taza,0.89,153,85,543,307
2025-11-29 17:24:25,taza,0.93,153,91,521,309
2025-11-29 17:24:25,teléfono celular,0.35,511,218,639,256
2025-11-29 17:24:25,taza,0.94,149,90,516,307
2025-11-29 17:24:25,taza,0.96,152,96,521,311
2025-11-29 17:24:25,taza,0.96,152,96,521,311
2025-11-29 17:24:25,taza,0.93,172,86,544,300
2025-11-29 17:24:26,taza,0.93,172,86,544,300
2025-11-29 17:24:26,taza,0.91,182,85,573,305
2025-11-29 17:24:26,teléfono celular,0.51,532,213,639,254
2025-11-29 17:24:26,taza,0.93,189,81,584,304
2025-11-29 17:24:26,taza,0.92,174,67,557,290
2025-11-29 17:24:26,taza,0.90,174,69,554,291
2025-11-29 17:24:26,taza,0.93,183,70,581,295
2025-11-29 17:24:26,taza,0.93,183,70,581,295
2025-11-29 17:24:26,taza,0.71,156,66,547,289
2025-11-29 17:24:26,taza,0.94,152,67,540,291
2025-11-29 17:24:26,taza,0.89,167,68,553,289
2025-11-29 17:24:27,taza,0.92,149,66,548,288
2025-11-29 17:24:27,taza,0.90,154,68,541,288
2025-11-29 17:24:27,taza,0.86,159,68,540,288
2025-11-29 17:24:27,taza,0.58,117,48,508,277
2025-11-29 17:24:27,taza,0.58,117,48,508,277
2025-11-29 17:24:27,taza,0.58,117,48,508,277
2025-11-29 17:24:27,taza,0.85,90,0,506,247
2025-11-29 17:24:27,taza,0.85,90,0,506,247
2025-11-29 17:24:27,taza,0.85,96,0,514,240
2025-11-29 17:24:27,teléfono celular,0.43,489,164,639,203
2025-11-29 17:24:28,taza,0.78,101,0,520,239
2025-11-29 17:24:28,taza,0.78,101,0,520,239
2025-11-29 17:24:28,taza,0.80,96,1,522,233
2025-11-29 17:24:28,taza,0.80,96,1,522,233
2025-11-29 17:24:28,taza,0.60,95,1,531,229
2025-11-29 17:24:28,taza,0.65,89,0,523,220
2025-11-29 17:24:28,taza,0.55,97,1,538,209
2025-11-29 17:24:28,mouse,0.40,502,145,639,187
2025-11-29 17:24:28,taza,0.55,97,1,538,209
2025-11-29 17:24:28,mouse,0.40,502,145,639,187
2025-11-29 17:24:28,taza,0.41,162,0,548,195
2025-11-29 17:24:28,taza,0.56,192,1,546,190
2025-11-29 17:24:29,taza,0.39,197,0,549,185
2025-11-29 17:24:29,taza,0.52,140,0,579,209
2025-11-29 17:24:29,taza,0.52,140,0,579,209
2025-11-29 17:24:29,taza,0.81,162,1,597,208
2025-11-29 17:24:29,taza,0.81,162,1,597,208
2025-11-29 17:24:30,taza,0.48,147,0,581,194
2025-11-29 17:24:30,taza,0.42,153,0,601,194
2025-11-29 17:24:30,bolso,0.35,143,1,580,198
2025-11-29 17:24:30,taza,0.35,145,0,584,198
2025-11-29 17:24:30,bolso,0.35,143,1,580,198
2025-11-29 17:24:30,taza,0.35,145,0,584,198
2025-11-29 17:24:30,taza,0.71,110,1,550,212
2025-11-29 17:24:30,taza,0.57,102,2,538,210
2025-11-29 17:24:30,taza,0.57,102,2,538,210
2025-11-29 17:24:30,taza,0.64,112,1,546,210
2025-11-29 17:24:31,taza,0.66,131,0,562,214
2025-11-29 17:24:31,taza,0.66,131,0,562,214
2025-11-29 17:24:31,taza,0.66,131,0,562,214
2025-11-29 17:24:31,taza,0.81,134,0,567,220
2025-11-29 17:24:31,taza,0.84,131,0,560,218
2025-11-29 17:24:31,taza,0.84,131,0,560,218
2025-11-29 17:24:31,taza,0.84,157,0,588,220
2025-11-29 17:24:31,taza,0.86,159,0,590,222
2025-11-29 17:24:31,taza,0.86,159,0,590,222
2025-11-29 17:24:32,taza,0.92,149,0,582,220
2025-11-29 17:24:32,taza,0.72,142,0,577,217
2025-11-29 17:24:32,taza,0.72,142,0,577,217
2025-11-29 17:24:32,taza,0.72,144,1,581,214
2025-11-29 17:24:32,taza,0.58,149,0,575,227
2025-11-29 17:24:32,taza,0.58,149,0,575,227
2025-11-29 17:24:32,taza,0.75,150,1,559,241
2025-11-29 17:24:32,taza,0.81,115,18,543,256
2025-11-29 17:24:33,taza,0.89,116,55,514,278
2025-11-29 17:24:33,taza,0.89,116,55,514,278
2025-11-29 17:24:33,taza,0.95,139,129,472,321
2025-11-29 17:24:33,taza,0.95,139,129,472,321
2025-11-29 17:24:33,taza,0.86,152,132,490,324
2025-11-29 17:24:33,taza,0.86,152,132,490,324
2025-11-29 17:24:33,taza,0.86,152,132,490,324
2025-11-29 17:24:33,taza,0.92,175,136,514,326
2025-11-29 17:24:33,taza,0.91,158,129,492,320
2025-11-29 17:24:33,taza,0.95,151,123,488,315
2025-11-29 17:24:34,taza,0.91,160,121,502,315
2025-11-29 17:24:34,taza,0.91,160,121,502,315
2025-11-29 17:24:34,taza,0.91,160,121,502,315
2025-11-29 17:24:34,taza,0.91,166,115,518,311
2025-11-29 17:24:34,taza,0.93,154,112,493,307
2025-11-29 17:24:34,taza,0.93,153,108,489,305
2025-11-29 17:24:34,taza,0.90,162,102,520,302
2025-11-29 17:24:34,taza,0.88,172,96,537,299
2025-11-29 17:24:34,teléfono celular,0.39,506,217,639,254
2025-11-29 17:24:34,taza,0.88,172,96,537,299
2025-11-29 17:24:34,teléfono celular,0.39,506,217,639,254
2025-11-29 17:24:34,taza,0.87,171,94,539,298
2025-11-29 17:24:34,teléfono celular,0.47,505,216,639,253
2025-11-29 17:24:35,taza,0.93,158,98,523,300
2025-11-29 17:24:35,taza,0.92,156,100,512,299
2025-11-29 17:24:35,taza,0.93,157,97,514,298
2025-11-29 17:24:35,taza,0.90,157,94,520,298
2025-11-29 17:24:35,teléfono celular,0.37,499,215,638,251
2025-11-29 17:24:35,taza,0.90,157,94,520,298
2025-11-29 17:24:35,teléfono celular,0.37,499,215,638,251
2025-11-29 17:24:35,taza,0.95,157,98,515,298
2025-11-29 17:24:35,teléfono celular,0.37,497,215,638,251
2025-11-29 17:24:35,taza,0.93,150,93,504,296
2025-11-29 17:24:35,taza,0.91,146,90,502,295
2025-11-29 17:24:35,taza,0.95,147,96,497,298
2025-11-29 17:24:36,taza,0.92,141,98,500,301
2025-11-29 17:24:36,teléfono celular,0.47,485,216,636,252
2025-11-29 17:24:36,taza,0.90,135,98,491,301
2025-11-29 17:24:36,teléfono celular,0.43,481,216,631,252
2025-11-29 17:24:36,taza,0.90,135,98,491,301
2025-11-29 17:24:36,teléfono celular,0.43,481,216,631,252
2025-11-29 17:24:36,taza,0.91,139,93,499,300
2025-11-29 17:24:36,teléfono celular,0.45,483,216,634,251
2025-11-29 17:24:36,taza,0.93,145,96,503,299
2025-11-29 17:24:36,teléfono celular,0.47,485,216,636,252
2025-11-29 17:24:36,taza,0.95,147,93,507,299
2025-11-29 17:24:36,teléfono celular,0.36,488,215,637,251
2025-11-29 17:24:36,taza,0.95,149,97,506,299
2025-11-29 17:24:36,taza,0.95,149,98,508,299
2025-11-29 17:24:36,teléfono celular,0.39,488,216,636,253
2025-11-29 17:24:36,taza,0.95,147,97,505,299
2025-11-29 17:24:36,teléfono celular,0.45,487,216,636,253
2025-11-29 17:24:36,taza,0.94,145,96,506,299
2025-11-29 17:24:36,teléfono celular,0.39,485,216,636,252
2025-11-29 17:24:36,taza,0.94,145,96,506,299
2025-11-29 17:24:36,teléfono celular,0.39,485,216,636,252
2025-11-29 17:24:37,taza,0.93,145,96,507,299
2025-11-29 17:24:37,teléfono celular,0.40,485,216,636,253
2025-11-29 17:24:37,taza,0.91,140,97,502,301
2025-11-29 17:24:37,teléfono celular,0.45,483,217,632,253
2025-11-29 17:24:37,taza,0.92,134,93,496,303
2025-11-29 17:24:37,taza,0.92,134,93,496,303
2025-11-29 17:24:37,taza,0.89,139,94,499,302
2025-11-29 17:24:37,taza,0.92,138,98,496,300
2025-11-29 17:24:37,teléfono celular,0.36,481,216,626,253
2025-11-29 17:24:37,taza,0.92,138,98,496,300
2025-11-29 17:24:37,teléfono celular,0.36,481,216,626,253
2025-11-29 17:24:37,taza,0.92,138,98,496,300
2025-11-29 17:24:37,teléfono celular,0.36,481,216,626,253
2025-11-29 17:24:37,taza,0.87,136,85,499,300
2025-11-29 17:24:37,teléfono celular,0.38,480,216,627,251
2025-11-29 17:24:38,taza,0.94,143,91,502,299
2025-11-29 17:24:38,teléfono celular,0.46,483,216,636,252
2025-11-29 17:24:38,taza,0.92,140,95,499,299
2025-11-29 17:24:38,teléfono celular,0.40,483,216,635,251
2025-11-29 17:24:38,taza,0.88,134,92,497,299
2025-11-29 17:24:38,taza,0.88,134,92,497,299
2025-11-29 17:24:38,taza,0.88,134,92,498,299
2025-11-29 17:24:38,teléfono celular,0.37,479,215,624,251
2025-11-29 17:24:38,taza,0.90,135,96,495,299
2025-11-29 17:24:38,taza,0.91,134,92,496,299
2025-11-29 17:24:38,taza,0.90,136,95,493,299
2025-11-29 17:24:38,taza,0.90,136,95,493,299
2025-11-29 17:24:38,taza,0.91,136,95,496,298
2025-11-29 17:24:38,teléfono celular,0.38,480,215,629,250
2025-11-29 17:24:39,taza,0.91,136,95,496,298
2025-11-29 17:24:39,teléfono celular,0.38,480,215,629,250
2025-11-29 17:24:39,taza,0.92,133,94,496,298
2025-11-29 17:24:39,teléfono celular,0.37,478,215,623,250
2025-11-29 17:24:39,taza,0.89,132,94,492,297
2025-11-29 17:24:39,taza,0.88,136,88,502,296
2025-11-29 17:24:39,taza,0.86,137,88,504,296
2025-11-29 17:24:39,taza,0.81,131,89,497,297
2025-11-29 17:24:39,taza,0.81,131,89,497,297
2025-11-29 17:24:39,taza,0.92,125,93,481,298
2025-11-29 17:24:39,taza,0.90,129,95,483,299
2025-11-29 17:24:39,taza,0.86,149,108,492,304
2025-11-29 17:24:40,mouse,0.69,263,218,440,294
2025-11-29 17:24:40,televisor,0.41,0,0,475,234
2025-11-29 17:24:40,portátil,0.38,1,1,632,469
2025-11-29 17:24:41,televisor,0.66,2,1,491,190
2025-11-29 17:24:41,mouse,0.40,255,191,331,233
2025-11-29 17:24:41,teclado,0.36,331,272,630,404
2025-11-29 17:24:41,televisor,0.42,1,1,514,168
2025-11-29 17:24:41,microondas,0.67,2,0,531,474
2025-11-29 17:24:41,mesa de comedor,0.43,0,236,639,473
2025-11-29 17:24:41,manzana,0.39,208,256,362,349
2025-11-29 17:24:41,manzana,0.45,136,290,330,403
2025-11-29 17:24:41,manzana,0.35,65,259,213,352
2025-11-29 17:24:41,manzana,0.60,52,249,221,357
2025-11-29 17:24:41,manzana,0.49,128,287,352,415
2025-11-29 17:24:41,manzana,0.48,231,250,423,366
2025-11-29 17:24:41,manzana,0.60,52,249,221,357
2025-11-29 17:24:41,manzana,0.49,128,287,352,415
2025-11-29 17:24:41,manzana,0.48,231,250,423,366
2025-11-29 17:24:41,manzana,0.45,38,249,216,364
2025-11-29 17:24:41,manzana,0.42,226,248,431,370
2025-11-29 17:24:42,donut,0.69,150,294,400,437
2025-11-29 17:24:42,donut,0.46,259,251,479,376
2025-11-29 17:24:42,manzana,0.53,109,257,384,417
2025-11-29 17:24:42,manzana,0.40,3,213,209,348
2025-11-29 17:24:42,mesa de comedor,0.38,1,187,638,466
2025-11-29 17:24:42,manzana,0.37,52,206,470,417
2025-11-29 17:24:42,manzana,0.36,225,208,468,355
2025-11-29 17:24:42,manzana,0.53,109,257,384,417
2025-11-29 17:24:42,manzana,0.40,3,213,209,348
2025-11-29 17:24:42,mesa de comedor,0.38,1,187,638,466
2025-11-29 17:24:42,manzana,0.37,52,206,470,417
2025-11-29 17:24:42,manzana,0.36,225,208,468,355
2025-11-29 17:24:42,manzana,0.53,107,259,387,420
2025-11-29 17:24:42,manzana,0.41,2,213,212,349
2025-11-29 17:24:42,manzana,0.73,239,204,495,351
2025-11-29 17:24:42,manzana,0.65,117,254,401,416
2025-11-29 17:24:42,manzana,0.41,6,206,225,347
2025-11-29 17:24:42,manzana,0.74,246,200,508,350
2025-11-29 17:24:42,manzana,0.61,117,252,413,420
2025-11-29 17:24:42,manzana,0.37,5,205,230,349
2025-11-29 17:24:42,manzana,0.62,237,207,500,355
2025-11-29 17:24:42,manzana,0.56,111,260,404,428
2025-11-29 17:24:42,manzana,0.61,99,275,393,438
2025-11-29 17:24:42,manzana,0.57,223,220,485,368
2025-11-29 17:24:42,manzana,0.43,0,226,207,368
2025-11-29 17:24:42,mesa de comedor,0.37,1,201,639,470
2025-11-29 17:24:42,manzana,0.54,88,282,380,447
2025-11-29 17:24:42,manzana,0.42,0,234,198,375
2025-11-29 17:24:42,manzana,0.42,216,229,475,380
2025-11-29 17:24:42,mesa de comedor,0.37,1,206,639,471
2025-11-29 17:24:42,manzana,0.54,88,282,380,447
2025-11-29 17:24:42,manzana,0.42,0,234,198,375
2025-11-29 17:24:42,manzana,0.42,216,229,475,380
2025-11-29 17:24:42,mesa de comedor,0.37,1,206,639,471
2025-11-29 17:24:43,manzana,0.59,232,239,487,383
2025-11-29 17:24:43,manzana,0.56,108,288,397,454
2025-11-29 17:24:43,manzana,0.55,0,241,220,379
2025-11-29 17:24:43,portátil,0.48,0,2,634,467
2025-11-29 17:24:43,manzana,0.40,149,269,468,469
2025-11-29 17:24:43,portátil,0.62,33,42,637,472
2025-11-29 17:24:43,donut,0.38,300,311,511,441
2025-11-29 17:24:43,portátil,0.61,24,36,636,474
2025-11-29 17:24:43,manzana,0.35,237,278,402,381
2025-11-29 17:24:43,portátil,0.55,3,11,636,473
2025-11-29 17:24:43,manzana,0.46,208,280,384,387
2025-11-29 17:24:44,portátil,0.53,4,1,638,473
2025-11-29 17:24:44,donut,0.36,270,316,502,459
2025-11-29 17:24:44,portátil,0.53,4,1,638,473
2025-11-29 17:24:44,donut,0.36,270,316,502,459
2025-11-29 17:24:44,portátil,0.53,4,1,638,473
2025-11-29 17:24:44,donut,0.36,270,316,502,459
2025-11-29 17:24:44,portátil,0.53,4,1,638,473
2025-11-29 17:24:44,donut,0.36,270,316,502,459
2025-11-29 17:24:44,portátil,0.53,4,1,638,473
2025-11-29 17:24:44,donut,0.36,270,316,502,459
2025-11-29 17:24:44,manzana,0.51,238,308,486,460
2025-11-29 17:24:44,manzana,0.45,146,268,337,391
2025-11-29 17:24:44,manzana,0.56,239,312,478,455
2025-11-29 17:24:44,persona,0.40,544,0,639,42
2025-11-29 17:24:44,manzana,0.37,166,276,338,388
2025-11-29 17:24:44,manzana,0.35,165,269,552,457
2025-11-29 17:24:44,manzana,0.56,239,312,478,455
2025-11-29 17:24:44,persona,0.40,544,0,639,42
2025-11-29 17:24:44,manzana,0.37,166,276,338,388
2025-11-29 17:24:44,manzana,0.35,165,269,552,457
2025-11-29 17:24:44,manzana,0.35,231,305,456,444
2025-11-29 17:24:44,manzana,0.35,231,305,456,444
2025-11-29 17:24:45,portátil,0.38,2,32,633,465
2025-11-29 17:24:45,banana,0.67,90,271,640,450
2025-11-29 17:24:45,portátil,0.51,2,18,639,472
2025-11-29 17:24:45,banana,0.67,90,271,640,450
2025-11-29 17:24:45,portátil,0.51,2,18,639,472
2025-11-29 17:24:45,banana,0.67,90,271,640,450
2025-11-29 17:24:45,portátil,0.51,2,18,639,472
2025-11-29 17:24:45,banana,0.67,90,271,640,450
2025-11-29 17:24:45,portátil,0.51,2,18,639,472
2025-11-29 17:24:45,banana,0.67,90,271,640,450
2025-11-29 17:24:45,portátil,0.51,2,18,639,472
2025-11-29 17:24:45,banana,0.84,0,277,639,474
2025-11-29 17:24:45,banana,0.82,0,270,638,475
2025-11-29 17:24:45,banana,0.85,0,267,638,474
2025-11-29 17:24:45,banana,0.85,0,261,640,475
2025-11-29 17:24:46,banana,0.85,0,261,631,474
2025-11-29 17:24:46,banana,0.88,0,257,608,463
2025-11-29 17:24:46,banana,0.88,0,266,600,468
2025-11-29 17:24:46,banana,0.88,0,266,600,468
2025-11-29 17:24:46,banana,0.83,0,269,592,469
2025-11-29 17:24:46,banana,0.93,0,267,577,468
2025-11-29 17:24:46,banana,0.89,0,269,581,468
2025-11-29 17:24:46,banana,0.89,0,266,585,467
2025-11-29 17:24:46,banana,0.90,0,259,582,464
2025-11-29 17:24:46,banana,0.90,0,259,582,464
2025-11-29 17:24:47,banana,0.92,0,253,573,461
2025-11-29 17:24:47,banana,0.87,57,253,551,463
2025-11-29 17:24:47,banana,0.85,0,258,542,468
2025-11-29 17:24:47,banana,0.92,0,258,571,463
2025-11-29 17:24:47,banana,0.89,0,269,606,469
2025-11-29 17:24:47,banana,0.87,0,260,585,467
2025-11-29 17:24:47,banana,0.87,0,260,585,467
2025-11-29 17:24:47,banana,0.87,0,265,576,471
2025-11-29 17:24:47,banana,0.90,0,262,560,469
2025-11-29 17:24:48,banana,0.81,0,261,563,475
2025-11-29 17:24:48,persona,0.38,0,295,248,474
2025-11-29 17:24:48,banana,0.91,0,258,563,470
2025-11-29 17:24:48,auto,0.77,485,322,639,461
2025-11-29 17:24:48,banana,0.77,0,278,195,462
2025-11-29 17:24:48,auto,0.46,378,317,561,459
2025-11-29 17:24:48,auto,0.77,485,322,639,461
2025-11-29 17:24:48,banana,0.77,0,278,195,462
2025-11-29 17:24:48,auto,0.46,378,317,561,459
2025-11-29 17:24:48,auto,0.92,0,318,562,477
2025-11-29 17:24:48,auto,0.92,0,315,506,477
2025-11-29 17:24:48,auto,0.94,0,317,492,478
2025-11-29 17:24:48,auto,0.93,0,311,502,477
2025-11-29 17:24:48,auto,0.82,0,302,505,471
2025-11-29 17:24:48,auto,0.93,23,285,563,449
2025-11-29 17:24:49,auto,0.93,23,285,563,449
2025-11-29 17:24:49,auto,0.91,74,272,589,431
2025-11-29 17:24:49,auto,0.92,81,267,603,426
2025-11-29 17:24:49,auto,0.89,52,280,580,434
2025-11-29 17:24:49,auto,0.92,35,285,559,441
2025-11-29 17:24:49,auto,0.92,25,284,558,443
2025-11-29 17:24:49,auto,0.93,28,282,566,442
2025-11-29 17:24:49,auto,0.93,28,282,566,442
2025-11-29 17:24:49,auto,0.92,30,280,573,442
2025-11-29 17:24:49,auto,0.92,15,278,574,446
2025-11-29 17:24:50,auto,0.92,12,280,574,447
2025-11-29 17:24:50,auto,0.92,8,280,578,447
2025-11-29 17:24:50,auto,0.91,3,280,570,449
2025-11-29 17:24:50,auto,0.92,1,280,566,449
2025-11-29 17:24:50,auto,0.92,1,280,566,449
2025-11-29 17:24:50,auto,0.92,1,275,565,446
2025-11-29 17:24:50,auto,0.93,1,280,568,451
2025-11-29 17:24:50,persona,0.75,0,216,279,466
2025-11-29 17:24:50,teléfono celular,0.56,144,285,544,444
2025-11-29 17:24:50,auto,0.58,3,281,550,455
2025-11-29 17:24:51,avión,0.61,9,245,639,398
2025-11-29 17:24:51,avión,0.86,0,241,639,416
2025-11-29 17:24:51,avión,0.86,2,237,638,427
2025-11-29 17:24:51,avión,0.74,0,228,639,423
2025-11-29 17:24:51,avión,0.74,0,228,639,423
2025-11-29 17:24:51,avión,0.72,2,212,638,404
2025-11-29 17:24:51,avión,0.85,0,228,637,401
2025-11-29 17:24:52,avión,0.83,0,234,624,400
2025-11-29 17:24:52,avión,0.85,5,234,634,405
2025-11-29 17:24:52,avión,0.83,0,227,634,404
2025-11-29 17:24:52,avión,0.86,0,230,629,404
2025-11-29 17:24:52,avión,0.86,0,230,629,404
2025-11-29 17:24:52,avión,0.86,1,231,634,406
2025-11-29 17:24:52,avión,0.85,4,224,638,401
2025-11-29 17:24:52,avión,0.85,4,218,638,403
2025-11-29 17:24:52,avión,0.84,3,219,638,400
2025-11-29 17:24:52,avión,0.85,0,220,638,405
2025-11-29 17:24:53,avión,0.85,0,220,638,405
2025-11-29 17:24:53,avión,0.84,0,218,638,405
2025-11-29 17:24:53,avión,0.85,0,217,638,405
2025-11-29 17:24:53,avión,0.80,0,216,638,408
2025-11-29 17:24:53,avión,0.85,2,213,635,403
2025-11-29 17:24:53,avión,0.80,0,210,638,400
2025-11-29 17:24:53,avión,0.81,1,208,638,398
2025-11-29 17:24:53,avión,0.81,1,208,638,398
2025-11-29 17:24:53,avión,0.77,2,207,638,396
2025-11-29 17:24:54,avión,0.80,0,201,639,394
2025-11-29 17:24:54,avión,0.79,0,201,638,393
2025-11-29 17:24:54,avión,0.76,0,204,638,395
2025-11-29 17:24:54,control remoto,0.71,0,130,169,345
2025-11-29 17:24:55,control remoto,0.93,0,138,193,380
2025-11-29 17:24:55,control remoto,0.93,0,138,193,380
2025-11-29 17:24:55,control remoto,0.91,0,141,231,402
2025-11-29 17:24:55,control remoto,0.90,0,122,297,397
2025-11-29 17:24:55,control remoto,0.88,0,107,308,389
2025-11-29 17:24:55,control remoto,0.82,0,96,316,382
2025-11-29 17:24:55,portátil,0.40,0,0,639,470
2025-11-29 17:24:55,control remoto,0.91,0,98,335,380
2025-11-29 17:24:55,control remoto,0.74,0,103,364,375
2025-11-29 17:24:55,control remoto,0.74,0,103,364,375
2025-11-29 17:24:55,control remoto,0.87,54,100,420,361
2025-11-29 17:24:56,control remoto,0.85,69,101,430,362
2025-11-29 17:24:56,control remoto,0.86,57,105,421,367
2025-11-29 17:24:56,control remoto,0.86,57,105,421,367
2025-11-29 17:24:56,control remoto,0.86,57,105,421,367
2025-11-29 17:24:56,control remoto,0.82,65,112,417,365
2025-11-29 17:24:56,control remoto,0.82,65,112,417,365
2025-11-29 17:24:56,control remoto,0.82,65,112,417,365
2025-11-29 17:24:56,control remoto,0.84,51,109,410,364
2025-11-29 17:24:56,control remoto,0.83,45,110,406,365
2025-11-29 17:24:56,control remoto,0.86,47,110,408,368
2025-11-29 17:24:57,control remoto,0.86,44,110,407,369
2025-11-29 17:24:57,control remoto,0.87,35,111,398,370
2025-11-29 17:24:57,control remoto,0.87,35,111,398,370
2025-11-29 17:24:57,control remoto,0.87,30,112,395,373
2025-11-29 17:24:57,control remoto,0.87,26,112,390,372
2025-11-29 17:24:57,horno,0.53,6,0,637,469
2025-11-29 17:24:57,control remoto,0.82,22,112,387,371
2025-11-29 17:24:57,control remoto,0.87,12,112,376,365
2025-11-29 17:24:57,control remoto,0.87,12,112,376,365
2025-11-29 17:24:57,control remoto,0.85,10,109,370,358
2025-11-29 17:24:57,control remoto,0.84,7,103,362,338
2025-11-29 17:24:58,teléfono celular,0.40,24,80,347,291
2025-11-29 17:24:58,mouse,0.85,0,2,316,185
2025-11-29 17:24:58,mouse,0.85,0,2,316,185
2025-11-29 17:24:58,mouse,0.67,0,8,300,189
2025-11-29 17:24:58,mouse,0.71,5,43,320,199
2025-11-29 17:24:58,mouse,0.71,5,43,320,199
2025-11-29 17:24:58,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
2025-11-29 17:24:59,mouse,0.71,5,43,320,199
